458305	test_g1_0822	0161071	100	24	0	0	1	24	28447320	28447297	9.89e-06	48.1
459393	test_g1_0413	0160891	100	21	0	0	1	21	30135239	30135259	0.00061	42.1
461678	test_g1_0752	0160881	100	21	0	0	1	21	6645964	6645944	0.00061	42.1
463503	test_g1_0495	0160891	100	19	0	0	1	19	21585030	21585012	0.01	38.2
468946	test_g1_0875	0161001	100	20	0	0	1	20	11547233	11547252	0.002	40.1
469583	test_g1_0434	0160881	100	19	0	0	1	19	55069708	55069726	0.01	38.2
472026	test_g1_0727	0160891	100	16	0	0	2	17	30854884	30854899	0.59	32.2
472812	test_g1_0625	0160931	100	20	0	0	1	20	3838712	3838693	0.002	40.1
475095	test_g1_0678	0160971	100	21	0	0	1	21	3312595	3312615	0.00061	42.1
480543	test_g1_0823	0160901	100	19	0	0	2	20	22171886	22171904	0.01	38.2
488112	test_g1_0493	0160881	100	20	0	0	1	20	15242949	15242968	0.002	40.1
491684	test_g1_0238	0161061	100	22	0	0	5	26	2424951	2424972	0.000154	44.1
493203	test_g1_0778	0160941	100	16	0	0	5	20	37722758	37722743	0.59	32.2
493858	test_g1_0505	0160951	100	21	0	0	8	28	23193201	23193221	0.00061	42.1
494413	test_g1_0143	0160881	100	20	0	0	1	20	29788585	29788566	0.002	40.1
498640	test_g1_0671	0160881	100	15	0	0	1	15	1409732	1409718	2.3	30.2
498765	test_g1_0011	0160911	100	14	0	0	2	15	41583710	41583697	9.2	28.2
499092	test_g1_0269	0160881	100	19	0	0	1	19	578599	578581	0.01	38.2
500670	test_g1_0641	0160941	100	19	0	0	1	19	1662995	1662977	0.01	38.2
502183	test_g1_0538	0160991	100	21	0	0	2	22	4050625	4050605	0.00061	42.1
503315	test_g1_0072	0161011	100	16	0	0	7	22	13523715	13523730	0.59	32.2
503639	test_g1_0834	0161031	100	17	0	0	1	17	24660119	24660135	0.15	34.2
504982	test_g1_0591	0161051	100	16	0	0	1	16	17457551	17457566	0.59	32.2
505643	test_g1_1070	0160951	100	26	0	0	1	26	4221198	4221173	6.34e-07	52
507176	test_g1_0206	0161061	100	21	0	0	1	21	8414146	8414166	0.00061	42.1
509638	test_g1_0157	0161011	100	29	0	0	1	29	17706787	17706759	1.03e-08	58
512390	test_g1_0301	0160971	100	17	0	0	1	17	50823813	50823829	0.15	34.2
523139	test_g1_0750	0160891	100	19	0	0	1	19	842934	842916	0.01	38.2
525371	test_g1_0006	0161031	100	24	0	0	1	24	11916835	11916812	9.89e-06	48.1
526143	test_g1_0716	0161051	100	28	0	0	1	28	4280677	4280650	4.06e-08	56
527724	test_g1_0758	0160881	100	21	0	0	1	21	13803800	13803780	0.00061	42.1
530206	test_g1_0583	0161001	100	19	0	0	3	21	38612762	38612744	0.01	38.2
534875	test_g1_0526	0160901	100	15	0	0	1	15	43039501	43039487	2.3	30.2
535743	test_g1_0787	0161031	94.737	19	1	0	4	22	32029386	32029368	2.3	30.2
536291	test_g1_0417	0160891	100	15	0	0	2	16	35349427	35349413	2.3	30.2
538269	test_g1_0373	0161051	100	20	0	0	1	20	414334	414353	0.002	40.1
538721	test_g1_0904	0160881	100	20	0	0	1	20	6515139	6515120	0.002	40.1
542329	test_g1_0553	0161001	96	25	0	1	1	24	24885439	24885463	0.15	34.2
543992	test_g1_0921	0160931	100	16	0	0	3	18	28238569	28238554	0.59	32.2
544558	test_g1_0791	0160901	100	15	0	0	1	15	43039501	43039487	2.3	30.2
545474	test_g1_1047	0160891	95.833	24	0	1	1	24	45824487	45824465	0.59	32.2
546889	test_g1_0118	0161001	100	17	0	0	1	17	14785242	14785226	0.15	34.2
548741	test_g1_0757	0160901	96	25	1	0	1	25	6020640	6020664	0.00061	42.1
549472	test_g1_1004	0160881	100	18	0	0	3	20	52793337	52793354	0.038	36.2
552133	test_g1_0271	0161061	100	23	0	0	1	23	34912871	34912893	3.91e-05	46.1
552664	test_g1_1052	0160981	100	18	0	0	3	20	19826956	19826939	0.038	36.2
556465	test_g1_0152	0160951	100	15	0	0	2	16	2239984	2239998	2.3	30.2
556825	test_g1_0531	0161061	100	24	0	0	1	24	34372322	34372345	9.89e-06	48.1
557964	test_g1_0621	0160881	100	17	0	0	10	26	51763637	51763621	0.15	34.2
558707	test_g1_0783	0160921	100	20	0	0	1	20	8553905	8553886	0.002	40.1
559603	test_g1_0309	0160901	100	21	0	0	1	21	40875436	40875416	0.00061	42.1
560029	test_g1_0280	0160881	100	21	0	0	1	21	8684620	8684600	0.00061	42.1
572284	test_g1_0563	0160901	100	16	0	0	2	17	42534518	42534503	0.59	32.2
572554	test_g1_0327	0161001	100	21	0	0	1	21	7960788	7960808	0.00061	42.1
576734	test_g1_0855	0160971	100	19	0	0	1	19	5483046	5483064	0.01	38.2
578027	test_g1_0607	0161071	100	20	0	0	1	20	21277290	21277309	0.002	40.1
583994	test_g1_0788	0160911	100	16	0	0	2	17	45692411	45692426	0.59	32.2
585647	test_g1_0813	0160881	100	20	0	0	1	20	5190938	5190957	0.002	40.1
589605	test_g1_1013	0160881	100	25	0	0	1	25	15112806	15112782	2.5e-06	50.1
590455	test_g1_0427	0160881	100	19	0	0	1	19	6102651	6102633	0.01	38.2
604527	test_g1_0901	0161001	100	26	0	0	4	29	28483688	28483663	6.34e-07	52
605745	test_g1_0565	0160881	100	15	0	0	6	20	44430287	44430301	2.3	30.2
606218	test_g1_0237	0160881	100	19	0	0	1	19	35966434	35966416	0.01	38.2
609219	test_g1_0216	0160991	100	15	0	0	2	16	15584702	15584688	2.3	30.2
612143	test_g1_0976	0160981	100	17	0	0	4	20	21979571	21979587	0.15	34.2
623663	test_g1_0108	0160901	100	20	0	0	1	20	47092954	47092973	0.002	40.1
625928	test_g1_0071	0161071	100	17	0	0	5	21	40159141	40159157	0.15	34.2
627447	test_g1_0833	0160891	100	18	0	0	6	23	4648275	4648258	0.038	36.2
631151	test_g1_0084	0161061	100	22	0	0	1	22	15989876	15989855	0.000154	44.1
631638	test_g1_0420	0160911	100	24	0	0	1	24	48606642	48606665	9.89e-06	48.1
631762	test_g1_0246	0160881	100	16	0	0	3	18	45160153	45160138	0.59	32.2
635072	test_g1_0696	0160931	100	16	0	0	4	19	13314483	13314468	0.59	32.2
638069	test_g1_0847	0161051	100	20	0	0	1	20	59153291	59153310	0.002	40.1
640472	test_g1_0889	0160951	100	22	0	0	1	22	10930756	10930777	0.000154	44.1
641273	test_g1_0632	0161021	100	23	0	0	1	23	47471108	47471130	3.91e-05	46.1
642260	test_g1_0963	0160981	100	24	0	0	1	24	38645585	38645608	9.89e-06	48.1
643526	test_g1_0338	0160901	100	18	0	0	1	18	42723102	42723085	0.038	36.2
644779	test_g1_0337	0160891	100	14	0	0	6	19	44995735	44995722	9.2	28.2
645181	test_g1_0666	0160881	100	19	0	0	1	19	11642600	11642618	0.01	38.2
647197	test_g1_0895	0160911	100	18	0	0	1	18	4224587	4224570	0.038	36.2
648436	test_g1_0712	0160931	100	18	0	0	1	18	17267923	17267906	0.038	36.2
648934	test_g1_0073	0160881	95.652	23	0	1	1	23	824734	824713	2.3	30.2
649243	test_g1_0454	0161011	100	21	0	0	1	21	12932812	12932792	0.00061	42.1
655685	test_g1_0023	0037228141	100	19	0	0	6	24	46145	46163	0.01	38.2
657795	test_g1_0367	0161001	100	22	0	0	1	22	25560960	25560939	0.000154	44.1
658669	test_g1_0464	0160921	100	20	0	0	1	20	32762144	32762163	0.002	40.1
664215	test_g1_0472	0160881	100	18	0	0	1	18	5189212	5189195	0.038	36.2
665670	test_g1_0085	0160981	100	18	0	0	7	24	19170264	19170281	0.038	36.2
667437	test_g1_0278	0160951	100	25	0	0	1	25	18518333	18518309	2.5e-06	50.1
671240	test_g1_0201	0160891	100	20	0	0	1	20	38653410	38653429	0.002	40.1
673227	test_g1_0759	0161051	100	29	0	0	1	29	39094932	39094904	1.03e-08	58
674664	test_g1_0603	0161001	100	22	0	0	1	22	14785131	14785152	0.000154	44.1
675547	test_g1_0784	0160881	95	20	1	0	1	20	30656125	30656144	0.59	32.2
677781	test_g1_0248	0160961	100	17	0	0	3	19	26722349	26722333	0.15	34.2
678921	test_g1_0519	0161021	100	16	0	0	1	16	36334588	36334573	0.59	32.2
680750	test_g1_0945	0160951	100	18	0	0	3	20	19524641	19524624	0.038	36.2
682242	test_g1_0713	0160971	100	18	0	0	1	18	35260963	35260980	0.038	36.2
684184	test_g1_0510	0161051	100	23	0	0	1	23	54536292	54536270	3.91e-05	46.1
11	test_g1_0803	0160911	100	20	0	0	1	20	44511880	44511899	0.003	40.1
811	test_g1_0537	0160941	100	20	0	0	1	20	12753432	12753451	0.003	40.1
2193	test_g1_0540	0160981	100	16	0	0	1	16	37619011	37618996	0.78	32.2
2465	test_g1_0026	0160931	100	24	0	0	1	24	47388919	47388942	1.32e-05	48.1
2915	test_g1_0126	0160911	100	22	0	0	1	22	19888478	19888457	0.000206	44.1
3328	test_g1_0809	0160901	100	27	0	0	1	27	40778776	40778802	2.14e-07	54
4697	test_g1_0090	0160881	100	23	0	0	1	23	14190035	14190013	5.21e-05	46.1
8023	test_g1_0572	0161051	100	23	0	0	1	23	43231616	43231594	5.21e-05	46.1
8493	test_g1_0502	0160891	100	14	0	0	7	20	1948586	1948573	12	28.2
8982	test_g1_0048	0160931	100	19	0	0	1	19	47986320	47986302	0.013	38.2
9550	test_g1_0829	0160971	100	18	0	0	4	21	3553240	3553223	0.05	36.2
18176	test_g1_0097	0161021	100	19	0	0	1	19	10204279	10204261	0.013	38.2
19587	test_g1_0021	0160901	100	20	0	0	1	20	2888547	2888528	0.003	40.1
20674	test_g1_1084	0160911	100	19	0	0	1	19	18624426	18624408	0.013	38.2
21850	test_g1_0605	0160951	100	20	0	0	1	20	23056322	23056341	0.003	40.1
28549	test_g1_0545	0160881	100	18	0	0	1	18	30814815	30814798	0.05	36.2
29458	test_g1_1005	0160971	100	21	0	0	1	21	6246184	6246204	0.000814	42.1
30983	test_g1_0631	0160891	100	20	0	0	1	20	3150118	3150099	0.003	40.1
31501	test_g1_0471	0160941	100	23	0	0	1	23	17817434	17817412	5.21e-05	46.1
32667	test_g1_0167	0160881	100	18	0	0	4	21	39401351	39401334	0.05	36.2
40851	test_g1_0546	0160881	100	20	0	0	1	20	10822565	10822584	0.003	40.1
42994	test_g1_0651	0161011	100	17	0	0	3	19	22199589	22199573	0.2	34.2
59497	test_g1_0123	0160881	100	15	0	0	1	15	33963547	33963561	3.1	30.2
62828	test_g1_0619	0160891	100	16	0	0	1	16	38843200	38843185	0.78	32.2
63099	test_g1_0395	0160951	100	29	0	0	1	29	22418642	22418670	1.37e-08	58
64927	test_g1_0359	0161061	100	25	0	0	1	25	38437738	38437762	3.34e-06	50.1
68131	test_g1_0726	0160881	100	16	0	0	5	20	55288449	55288464	0.78	32.2
68301	test_g1_0850	0160961	100	25	0	0	1	25	31241081	31241057	3.34e-06	50.1
70596	test_g1_0988	0161061	100	15	0	0	5	19	43244248	43244234	3.1	30.2
71047	test_g1_0038	0160951	100	21	0	0	4	24	7177734	7177714	0.000814	42.1
72461	test_g1_0530	0160941	100	22	0	0	2	23	2332548	2332569	0.000206	44.1
74082	test_g1_0156	0160931	100	18	0	0	1	18	16106487	16106470	0.05	36.2
78813	test_g1_0469	0161051	100	30	0	0	1	30	16731034	16731063	3.46e-09	60
80111	test_g1_0550	0160971	100	15	0	0	6	20	44385129	44385115	3.1	30.2
80632	test_g1_0721	0160941	100	20	0	0	1	20	3150378	3150359	0.003	40.1
82364	test_g1_0380	0160901	100	16	0	0	6	21	973086	973101	0.78	32.2
83183	test_g1_0630	0160991	100	16	0	0	7	22	33107767	33107782	0.78	32.2
84293	test_g1_1017	0160901	100	16	0	0	4	19	34560744	34560759	0.78	32.2
84572	test_g1_0715	0160911	100	25	0	0	1	25	40132461	40132437	3.34e-06	50.1
88481	test_g1_0314	0161001	100	19	0	0	1	19	3380341	3380359	0.013	38.2
89714	test_g1_0985	0160991	100	21	0	0	1	21	5192165	5192185	0.000814	42.1
90063	test_g1_0456	0160881	100	15	0	0	5	19	40257499	40257485	3.1	30.2
90530	test_g1_0360	0160881	100	18	0	0	1	18	51235657	51235674	0.05	36.2
90813	test_g1_1045	0160961	100	15	0	0	5	19	27440917	27440931	3.1	30.2
92336	test_g1_0900	0160911	100	20	0	0	1	20	5694459	5694478	0.003	40.1
92944	test_g1_0861	0160961	100	21	0	0	2	22	7429808	7429788	0.000814	42.1
94636	test_g1_0948	0160981	100	20	0	0	1	20	11641504	11641485	0.003	40.1
94983	test_g1_0196	0161051	100	20	0	0	3	22	42613278	42613297	0.003	40.1
95577	test_g1_0743	0161001	100	20	0	0	1	20	12609114	12609133	0.003	40.1
99497	test_g1_1018	0160921	100	17	0	0	5	21	33049642	33049626	0.2	34.2
102681	test_g1_0886	0161041	100	22	0	0	1	22	10007283	10007304	0.000206	44.1
103144	test_g1_0204	0161071	100	15	0	0	4	18	15891420	15891434	3.1	30.2
103742	test_g1_0534	0160901	100	22	0	0	1	22	44585059	44585038	0.000206	44.1
103986	test_g1_0964	0161011	100	25	0	0	1	25	34235255	34235279	3.34e-06	50.1
